chr_name,chr_start,chr_end,annot_name
chr11,77984030,77984110,Nek8
chr11,77982950,77983870,Tlcd1
chr11,77984030,77984110,Tlcd1
chr11,77982950,77983870,Rpl23a
chr11,77984030,77984110,Rpl23a
chr11,77982950,77983870,Rab34
chr11,77984030,77984110,Rab34
chr11,77982950,77983870,Proca1
chr11,77984030,77984110,Proca1
chr11,77982950,77983870,Sdf2
chr11,77984030,77984110,Sdf2
chr11,77982950,77983870,Supt6h
chr11,77984030,77984110,Supt6h
chr11,77982950,77983870,2610507B11Rik
chr11,77984030,77984110,2610507B11Rik
chr11,77982950,77983870,BC030499
chr11,77984030,77984110,BC030499
chr11,78819160,78820760,Fam58b
chr11,78819160,78820760,1810012P15Rik
chr11,78888740,78891030,1810012P15Rik
chr11,78819160,78820760,Lgals9
chr11,78888740,78891030,Lgals9
chr11,78819160,78820760,Ksr1
chr11,78888740,78891030,Ksr1
chr11,78819160,78820760,Wsb1
chr11,79342110,79343870,Wsb1
chr11,78888740,78891030,Wsb1
chr11,79342110,79343870,Gm9964
chr11,78888740,78891030,Gm9964
chr11,78819160,78820760,Nf1
chr11,79342110,79343870,Nf1
chr11,78819160,78820760,Gm11198
chr11,79342110,79343870,Gm11198
chr11,79551470,79553390,Gm11198
chr11,78888740,78891030,Gm11198
chr11,79342110,79343870,Gm11199
chr11,79342110,79343870,Omg
chr11,79551470,79553390,Omg
chr11,78888740,78891030,Omg
chr11,79342110,79343870,Evi2a
chr11,79342110,79343870,Rab11fip4
chr11,79551470,79553390,Utp6
chr11,79551470,79553390,Atad5
chr11,79551470,79553390,1110002N22Rik
chr11,82068860,82069660,Ccl1
chr11,82068860,82069660,Tmem132e
chr11,82236520,82238510,Tmem132e
chr11,82480970,82482940,Gm11422
chr11,82480970,82482940,Cct6b
chr11,82236520,82238510,Zfp830
chr11,82480970,82482940,Zfp830
chr11,82891120,82892990,Zfp830
chr11,82236520,82238510,Lig3
chr11,82480970,82482940,Lig3
chr11,82480970,82482940,Rffl
chr11,82236520,82238510,Rad51l3
chr11,82480970,82482940,Rad51l3
chr11,82891120,82892990,Rad51l3
chr11,82480970,82482940,Slfn5
chr11,82891120,82892990,Slfn5
chr11,82891120,82892990,Slfn9
chr11,82891120,82892990,Slfn8
chr11,82891120,82892990,Gm11425
chr11,82891120,82892990,Slfn10-ps
chr11,82891120,82892990,Slfn2
chr11,82891120,82892990,Slfn1
chr11,82891120,82892990,Slfn4
chr11,82891120,82892990,Slfn3
chr11,82891120,82892990,Gm11427
chr11,82891120,82892990,Ap2b1
chr11,82891120,82892990,Pex12
chr11,82891120,82892990,1700020L24Rik
chr11,86045570,86046360,Gm11443
chr11,86045570,86046360,Gm11477
chr11,86045570,86046360,Brip1
chr11,86045570,86046360,Ints2
chr11,86198690,86200880,Ints2
chr11,86045570,86046360,Med13
chr11,86198690,86200880,Med13
chr11,86390330,86392740,Med13
chr11,86394470,86396080,Med13
chr11,86406060,86407210,Med13
chr11,86198690,86200880,Rnft1
chr11,86390330,86392740,Rnft1
chr11,86394470,86396080,Rnft1
chr11,86406060,86407210,Rnft1
chr11,86198690,86200880,Rps6kb1
chr11,86390330,86392740,Rps6kb1
chr11,86394470,86396080,Rps6kb1
chr11,86406060,86407210,Rps6kb1
chr11,86390330,86392740,Tubd1
chr11,86394470,86396080,Tubd1
chr11,86406060,86407210,Tubd1
chr11,86390330,86392740,Gm11478
chr11,86394470,86396080,Gm11478
chr11,86406060,86407210,Gm11478
chr11,86390330,86392740,Ptrh2
chr11,86406060,86407210,Ptrh2
chr11,86390330,86392740,Cltc
chr11,86394470,86396080,Cltc
chr11,87558180,87558830,Mtmr4
chr11,87558180,87558830,Supt4h1
chr11,87558180,87558830,Lpo
chr11,87558180,87558830,Mks1
chr11,87558180,87558830,Dynll2
chr11,88001580,88002280,Dynll2
chr11,88001580,88002280,Srsf1
chr11,88001580,88002280,Cuedc1
chr11,88001580,88002280,Mrps23
chr11,88323900,88324550,Mrps23
chr11,88243330,88244720,Mrps23
chr11,87558180,87558830,Gm11509
chr11,88001580,88002280,Gm11509
chr11,88323900,88324550,Gm11509
chr11,88243330,88244720,Gm11509
chr11,88323900,88324550,Gm11510
chr11,88243330,88244720,Gm11510
chr11,88323900,88324550,Msi2
chr11,88243330,88244720,Msi2
chr11,94887400,94887570,Col1a1
chr11,94887400,94887570,Hils1
chr11,94887400,94887570,Ppp1r9b
chr11,94887400,94887570,Samd14
chr11,94887400,94887570,Pdk2
chr11,94887400,94887570,Tac4
chr11,94887400,94887570,Fam117a
chr11,94887400,94887570,Slc35b1
chr11,95695110,95695310,Ngfr
chr11,95695410,95695610,Ngfr
chr11,95695700,95697090,Ngfr
chr11,95701430,95703330,Ngfr
chr11,95698550,95700320,Ngfr
chr11,95695110,95695310,Phb
chr11,95695410,95695610,Phb
chr11,95695700,95697090,Phb
chr11,95701430,95703330,Phb
chr11,95698550,95700320,Phb
chr11,95695110,95695310,B130006D01Rik
chr11,95695410,95695610,B130006D01Rik
chr11,95695700,95697090,B130006D01Rik
chr11,95701430,95703330,B130006D01Rik
chr11,95698550,95700320,B130006D01Rik
chr11,95695110,95695310,Gm11526
chr11,95695410,95695610,Gm11526
chr11,95695700,95697090,Gm11526
chr11,95701430,95703330,Gm11526
chr11,95698550,95700320,Gm11526
chr11,95695110,95695310,Phospho1
chr11,95695410,95695610,Phospho1
chr11,95695700,95697090,Phospho1
chr11,95701430,95703330,Phospho1
chr11,95698550,95700320,Phospho1
chr11,95695110,95695310,Gngt2
chr11,95695410,95695610,Gngt2
chr11,95695700,95697090,Gngt2
chr11,95701430,95703330,Gngt2
chr11,95698550,95700320,Gngt2
chr11,95695110,95695310,Abi3
chr11,95695410,95695610,Abi3
chr11,95695700,95697090,Abi3
chr11,95701430,95703330,Abi3
chr11,95698550,95700320,Abi3
chr11,95695110,95695310,Igf2bp1
chr11,95695410,95695610,Igf2bp1
chr11,95695110,95695310,Ube2z
chr11,95695410,95695610,Ube2z
chr11,95695700,95697090,Ube2z
chr11,95701430,95703330,Ube2z
chr11,95695110,95695310,Atp5g1
chr11,95695700,95697090,Atp5g1
chr11,95701430,95703330,Atp5g1
chr11,96302390,96303640,Atp5g1
chr11,95698550,95700320,Atp5g1
chr11,96302390,96303640,Hoxb9
chr11,96316460,96316800,Hoxb9
chr11,96317320,96319030,Hoxb9
chr11,96503280,96504450,Hoxb9
chr11,96316460,96316800,Hoxb6
chr11,96302390,96303640,Hoxb4
chr11,96316460,96316800,Hoxb4
chr11,96317320,96319030,Hoxb4
chr11,96503280,96504450,Hoxb4
chr11,96302390,96303640,Hoxb1
chr11,96316460,96316800,Hoxb1
chr11,96317320,96319030,Hoxb1
chr11,96316460,96316800,Gm11531
chr11,96317320,96319030,Gm11531
chr11,96302390,96303640,Snx11
chr11,96316460,96316800,Snx11
chr11,96317320,96319030,Snx11
chr11,96503280,96504450,Snx11
chr11,96503280,96504450,Cbx1
chr11,96503280,96504450,Gm11517
chr11,96503280,96504450,Cdk5rap3
chr11,96503280,96504450,Prr15l
chr11,96503280,96504450,Pnpo
chr11,96503280,96504450,Sp2
chr11,96503280,96504450,Gm11533
chr11,97348990,97349410,Gm11533
chr11,97589260,97590860,Gm11533
chr11,97348990,97349410,Mrpl45
chr11,97348990,97349410,Socs7
chr11,97589260,97590860,Socs7
chr11,97690400,97692720,Socs7
chr11,97348990,97349410,Arhgap23
chr11,97348990,97349410,Mllt6
chr11,97589260,97590860,Mllt6
chr11,97690400,97692720,Mllt6
chr11,97348990,97349410,Cisd3
chr11,97589260,97590860,Pcgf2
chr11,97348990,97349410,Psmb3
chr11,97589260,97590860,Psmb3
chr11,97846170,97847550,Psmb3
chr11,97348990,97349410,Pip4k2b
chr11,97589260,97590860,Pip4k2b
chr11,97589260,97590860,Cwc25
chr11,97589260,97590860,1700001P01Rik
chr11,97690400,97692720,1700001P01Rik
chr11,97589260,97590860,Rpl23
chr11,97690400,97692720,Rpl23
chr11,97690400,97692720,Lasp1
chr11,97690400,97692720,Fbxo47
chr11,97589260,97590860,Gm11633
chr11,97690400,97692720,Gm11633
chr11,97846170,97847550,Gm11633
chr11,97690400,97692720,Plxdc1
chr11,97846170,97847550,Plxdc1
chr11,97690400,97692720,Arl5c
chr11,97846170,97847550,Arl5c
chr11,97846170,97847550,Cacnb1
chr11,97846170,97847550,Rpl19
chr11,97846170,97847550,Gm11604
chr11,98318600,98320230,Med1
chr11,97846170,97847550,Cdk12
chr11,98318600,98320230,Cdk12
chr11,98318600,98320230,Stard3
chr11,98320490,98320810,Stard3
chr11,98354320,98354730,Stard3
chr11,98352610,98353740,Stard3
chr11,98320490,98320810,Pnmt
chr11,98352610,98353740,Pnmt
chr11,98318600,98320230,Pgap3
chr11,98320490,98320810,Pgap3
chr11,98354320,98354730,Pgap3
chr11,98632140,98632510,Pgap3
chr11,98352610,98353740,Pgap3
chr11,98318600,98320230,Erbb2
chr11,98318600,98320230,1810046J19Rik
chr11,98320490,98320810,1810046J19Rik
chr11,98354320,98354730,1810046J19Rik
chr11,98352610,98353740,1810046J19Rik
chr11,98318600,98320230,Grb7
chr11,98320490,98320810,Grb7
chr11,98354320,98354730,Grb7
chr11,98632140,98632510,Grb7
chr11,98352610,98353740,Grb7
chr11,98318600,98320230,Ikzf3
chr11,98320490,98320810,Ikzf3
chr11,98354320,98354730,Ikzf3
chr11,98632140,98632510,Ikzf3
chr11,98352610,98353740,Ikzf3
chr11,98318600,98320230,Ormdl3
chr11,98320490,98320810,Ormdl3
chr11,98354320,98354730,Ormdl3
chr11,98352610,98353740,Ormdl3
chr11,98320490,98320810,Psmd3
chr11,98632140,98632510,Psmd3
chr11,98698980,98699540,Psmd3
chr11,98801580,98801970,Psmd3
chr11,98698980,98699540,Med24
chr11,98318600,98320230,Thra
chr11,98320490,98320810,Thra
chr11,98354320,98354730,Thra
chr11,98632140,98632510,Thra
chr11,98698980,98699540,Thra
chr11,98799190,98801020,Thra
chr11,98801580,98801970,Thra
chr11,98352610,98353740,Thra
chr11,98632140,98632510,Nr1d1
chr11,98698980,98699540,Nr1d1
chr11,98801580,98801970,Nr1d1
chr11,98804660,98804950,Nr1d1
chr11,98352610,98353740,Nr1d1
chr11,98632140,98632510,Msl1
chr11,98698980,98699540,Msl1
chr11,98801580,98801970,Msl1
chr11,98802640,98804190,Msl1
chr11,98632140,98632510,Casc3
chr11,98698980,98699540,Casc3
chr11,98799190,98801020,Casc3
chr11,98801580,98801970,Casc3
chr11,98802640,98804190,Casc3
chr11,98804660,98804950,Casc3
chr11,98632140,98632510,Rapgefl1
chr11,98698980,98699540,Rapgefl1
chr11,98799190,98801020,Rapgefl1
chr11,98801580,98801970,Rapgefl1
chr11,98632140,98632510,Wipf2
chr11,98698980,98699540,Wipf2
chr11,98799190,98801020,Wipf2
chr11,98801580,98801970,Wipf2
chr11,98802640,98804190,Wipf2
chr11,98804660,98804950,Wipf2
chr11,98632140,98632510,Cdc6
chr11,98698980,98699540,Cdc6
chr11,98799190,98801020,Cdc6
chr11,98801580,98801970,Cdc6
chr11,98802640,98804190,Cdc6
chr11,98804660,98804950,Cdc6
chr11,98997380,98999290,Cdc6
chr11,99026880,99028670,Cdc6
chr11,99028780,99030250,Cdc6
chr11,99031390,99033730,Cdc6
chr11,98632140,98632510,Rara
chr11,98698980,98699540,Rara
chr11,98799190,98801020,Rara
chr11,98801580,98801970,Rara
chr11,98802640,98804190,Rara
chr11,98804660,98804950,Rara
chr11,98997380,98999290,Rara
chr11,99028780,99030250,Rara
chr11,99031390,99033730,Rara
chr11,98632140,98632510,Top2a
chr11,98698980,98699540,Top2a
chr11,98799190,98801020,Top2a
chr11,98801580,98801970,Top2a
chr11,98802640,98804190,Top2a
chr11,98804660,98804950,Top2a
chr11,98965740,98966690,Top2a
chr11,98997380,98999290,Top2a
chr11,99026880,99028670,Top2a
chr11,99028780,99030250,Top2a
chr11,99031390,99033730,Top2a
chr11,99099240,99099840,Top2a
chr11,99100060,99100580,Top2a
chr11,98698980,98699540,Igfbp4
chr11,98799190,98801020,Igfbp4
chr11,98801580,98801970,Igfbp4
chr11,98802640,98804190,Igfbp4
chr11,98804660,98804950,Igfbp4
chr11,98965740,98966690,Igfbp4
chr11,98997380,98999290,Igfbp4
chr11,99026880,99028670,Igfbp4
chr11,99028780,99030250,Igfbp4
chr11,99031390,99033730,Igfbp4
chr11,99100060,99100580,Igfbp4
chr11,98698980,98699540,Tns4
chr11,98965740,98966690,Tns4
chr11,98997380,98999290,Tns4
chr11,99026880,99028670,Tns4
chr11,99028780,99030250,Tns4
chr11,99031390,99033730,Tns4
chr11,99099240,99099840,Tns4
chr11,99100060,99100580,Tns4
chr11,98965740,98966690,Ccr7
chr11,98997380,98999290,Ccr7
chr11,99026880,99028670,Ccr7
chr11,99028780,99030250,Ccr7
chr11,99031390,99033730,Ccr7
chr11,99099240,99099840,Ccr7
chr11,99100060,99100580,Ccr7
chr11,98965740,98966690,Smarce1
chr11,98997380,98999290,Smarce1
chr11,99026880,99028670,Smarce1
chr11,99028780,99030250,Smarce1
chr11,99031390,99033730,Smarce1
chr11,99099240,99099840,Smarce1
chr11,99100060,99100580,Smarce1
chr11,98965740,98966690,Krt222
chr11,98997380,98999290,Krt222
chr11,99026880,99028670,Krt222
chr11,99028780,99030250,Krt222
chr11,99031390,99033730,Krt222
chr11,99099240,99099840,Krt222
chr11,99100060,99100580,Krt222
chr11,98965740,98966690,Krt26
chr11,98997380,98999290,Krt26
chr11,99026880,99028670,Krt26
chr11,99028780,99030250,Krt26
chr11,99031390,99033730,Krt26
chr11,99099240,99099840,Krt26
chr11,99100060,99100580,Krt26
chr11,98997380,98999290,Krt10
chr11,99026880,99028670,Krt10
chr11,99031390,99033730,Krt10
chr11,99099240,99099840,Krt10
chr11,99100060,99100580,Krt10
chr11,99099240,99099840,Krtap3-2
chr11,99100060,99100580,Krtap3-2
chr11,100445670,100445860,Acly
chr11,100446010,100446290,Acly
chr11,100445670,100445860,Ttc25
chr11,100445670,100445860,Cnp
chr11,100446010,100446290,Cnp
chr11,100445670,100445860,Dnajc7
chr11,100446010,100446290,Dnajc7
chr11,100445670,100445860,Dhx58
chr11,100446010,100446290,Dhx58
chr11,100445670,100445860,Kat2a
chr11,100445670,100445860,Hspb9
chr11,100446010,100446290,Hspb9
chr11,100445670,100445860,Kcnh4
chr11,100446010,100446290,Kcnh4
chr11,100445670,100445860,Ghdc
chr11,101746540,101747800,Brca1
chr11,101746540,101747800,Nbr1
chr11,101746540,101747800,Arl4d
chr11,101813790,101815960,Arl4d
chr11,101876620,101877940,Arl4d
chr11,101746540,101747800,Dhx8
chr11,101746540,101747800,Dusp3
chr11,101813790,101815960,Dusp3
chr11,101876620,101877940,Dusp3
chr11,101746540,101747800,Mpp3
chr11,101813790,101815960,Mpp3
chr11,101876620,101877940,Mpp3
chr11,102080090,102080450,Mpp3
chr11,101746540,101747800,Cd300lg
chr11,101813790,101815960,Cd300lg
chr11,101876620,101877940,Cd300lg
chr11,102080090,102080450,Nags
chr11,101876620,101877940,Tmem101
chr11,102080090,102080450,Tmem101
chr11,101746540,101747800,Lsm12
chr11,101813790,101815960,Lsm12
chr11,101876620,101877940,Lsm12
chr11,102080090,102080450,Lsm12
chr11,101746540,101747800,G6pc3
chr11,101813790,101815960,G6pc3
chr11,101876620,101877940,G6pc3
chr11,102080090,102080450,G6pc3
chr11,102080090,102080450,Hdac5
chr11,101746540,101747800,BC030867
chr11,101813790,101815960,BC030867
chr11,101876620,101877940,BC030867
chr11,102080090,102080450,BC030867
chr11,102080090,102080450,Asb16
chr11,101876620,101877940,Adam11
chr11,103236540,103237440,Map3k14
chr11,103236540,103237440,Arhgap27
chr11,103236540,103237440,Plekhm1
chr11,104497600,104498360,1700081L11Rik
chr11,104498520,104499130,1700081L11Rik
chr11,104442370,104444600,Cdc27
chr11,104497600,104498360,Cdc27
chr11,104498520,104499130,Cdc27
chr11,104442370,104444600,Myl4
chr11,104442370,104444600,Itgb3
chr11,104497600,104498360,Itgb3
chr11,104498520,104499130,Itgb3
chr11,106405910,106406720,Tcam1
chr11,106403430,106405460,Gh
chr11,106405910,106406720,Gh
chr11,106405910,106406720,Cd79b
chr11,106403430,106405460,Scn4a
chr11,106405910,106406720,Scn4a
chr11,106403430,106405460,2310007L24Rik
chr11,106405910,106406720,2310007L24Rik
chr11,106403430,106405460,Icam2
chr11,106405910,106406720,Icam2
chr11,106403430,106405460,Ern1
chr11,106405910,106406720,Ern1
chr11,106620140,106621360,Ern1
chr11,106623340,106625160,Ern1
chr11,106403430,106405460,Tex2
chr11,106620140,106621360,Pecam1
chr11,106623340,106625160,Pecam1
chr11,106620140,106621360,Gm885
chr11,106623340,106625160,Gm885
chr11,106620140,106621360,Polg2
chr11,106623340,106625160,Polg2
chr11,106403430,106405460,Ddx5
chr11,106405910,106406720,Ddx5
chr11,106620140,106621360,Ddx5
chr11,106623340,106625160,Ddx5
chr11,106985010,106986970,Ddx5
chr11,106822140,106824300,Ddx5
chr11,106620140,106621360,Ccdc45
chr11,106623340,106625160,Ccdc45
chr11,106822140,106824300,Ccdc45
chr11,106822140,106824300,Smurf2
chr11,106620140,106621360,Kpna2
chr11,106623340,106625160,Kpna2
chr11,107060580,107061010,Kpna2
chr11,106822140,106824300,Kpna2
chr11,106822140,106824300,1810010H24Rik
chr11,106985010,106986970,Bptf
chr11,107060580,107061010,Bptf
chr11,106985010,106986970,Gm11717
chr11,106985010,106986970,Nol11
chr11,107060580,107061010,Nol11
chr11,106985010,106986970,Gm11719
chr11,107060580,107061010,Gm11719
chr11,107060580,107061010,Helz
chr11,108872150,108874200,Axin2
chr11,108872150,108874200,Rgs9
chr11,108872150,108874200,Gna13
chr11,110283270,110283820,Map2k6
chr11,114601840,114603530,Rpl38
chr11,114601840,114603530,Dnaic2
chr11,114601840,114603530,Kif19a
chr11,114601840,114603530,Cd300a
chr11,114601840,114603530,Gm11699
chr11,115092590,115093700,Gm11699
chr11,114601840,114603530,Cd300ld
chr11,115092590,115093700,Cd300ld
chr11,115092590,115093700,Rab37
chr11,115092590,115093700,Slc9a3r1
chr11,115092590,115093700,Nat9
chr11,115092590,115093700,Fdxr
chr11,115092590,115093700,Fads6
chr11,115092590,115093700,Ush1g
chr11,115092590,115093700,C630004H02Rik
chr11,114601840,114603530,Armc7
chr11,115092590,115093700,Armc7
chr11,115501740,115503790,Armc7
chr11,115501740,115503790,Nt5c
chr11,115092590,115093700,Sumo2
chr11,115501740,115503790,Sumo2
chr11,115092590,115093700,Nup85
chr11,115501740,115503790,Nup85
chr11,115501740,115503790,Mrps7
chr11,115501740,115503790,Gga3
chr11,115501740,115503790,Mif4gd
chr11,115501740,115503790,Slc25a19
chr11,115501740,115503790,Grb2
chr11,115501740,115503790,2310067B10Rik
chr11,115501740,115503790,Caskin2
chr11,115501740,115503790,Tsen54
chr11,115501740,115503790,Myo15b
chr11,115501740,115503790,Itgb4
chr11,116115710,116118060,Itgb4
chr11,116220290,116220550,Itgb4
chr11,116220620,116221120,Itgb4
chr11,116221710,116223590,Itgb4
chr11,116223680,116225230,Itgb4
chr11,115501740,115503790,Galk1
chr11,116115710,116118060,Unk
chr11,116115710,116118060,Unc13d
chr11,116115710,116118060,Trim65
chr11,116115710,116118060,Mrpl38
chr11,116115710,116118060,Fbf1
chr11,116221710,116223590,Fbf1
chr11,116223680,116225230,Fbf1
chr11,116230230,116232340,Fbf1
chr11,116115710,116118060,2310004N24Rik
chr11,116220290,116220550,2310004N24Rik
chr11,116220620,116221120,2310004N24Rik
chr11,116221710,116223590,2310004N24Rik
chr11,116223680,116225230,2310004N24Rik
chr11,116230230,116232340,2310004N24Rik
chr11,116238460,116239330,2310004N24Rik
chr11,116115710,116118060,Acox1
chr11,116221710,116223590,Acox1
chr11,116223680,116225230,Acox1
chr11,116230230,116232340,Acox1
chr11,116238460,116239330,Acox1
chr11,116230230,116232340,Cdk3-ps
chr11,116238460,116239330,Cdk3-ps
chr11,116115710,116118060,Evpl
chr11,116230230,116232340,Evpl
chr11,116238460,116239330,Evpl
chr11,116115710,116118060,Srp68
chr11,116220290,116220550,Srp68
chr11,116220620,116221120,Srp68
chr11,116221710,116223590,Srp68
chr11,116223680,116225230,Srp68
chr11,116230230,116232340,Srp68
chr11,116238460,116239330,Srp68
chr11,116115710,116118060,Galr2
chr11,116220290,116220550,Galr2
chr11,116220620,116221120,Galr2
chr11,116221710,116223590,Galr2
chr11,116223680,116225230,Galr2
chr11,116230230,116232340,Galr2
chr11,116238460,116239330,Galr2
chr11,116115710,116118060,Exoc7
chr11,116220290,116220550,Exoc7
chr11,116220620,116221120,Exoc7
chr11,116221710,116223590,Exoc7
chr11,116223680,116225230,Exoc7
chr11,116230230,116232340,Exoc7
chr11,116238460,116239330,Exoc7
chr11,116220290,116220550,Foxj1
chr11,116220620,116221120,Foxj1
chr11,116221710,116223590,Foxj1
chr11,116223680,116225230,Foxj1
chr11,116230230,116232340,Foxj1
chr11,116238460,116239330,Foxj1
chr11,116115710,116118060,Gm11741
chr11,116220290,116220550,Gm11741
chr11,116220620,116221120,Gm11741
chr11,116221710,116223590,Gm11741
chr11,116223680,116225230,Gm11741
chr11,116230230,116232340,Gm11741
chr11,116238460,116239330,Gm11741
chr11,116115710,116118060,Rnf157
chr11,116220290,116220550,Rnf157
chr11,116220620,116221120,Rnf157
chr11,116221710,116223590,Rnf157
chr11,116223680,116225230,Rnf157
chr11,116230230,116232340,Rnf157
chr11,116238460,116239330,Rnf157
chr11,116115710,116118060,Fam100b
chr11,116220290,116220550,Fam100b
chr11,116220620,116221120,Fam100b
chr11,116221710,116223590,Fam100b
chr11,116223680,116225230,Fam100b
chr11,116238460,116239330,Fam100b
chr11,116221710,116223590,Qrich2
chr11,116223680,116225230,Qrich2
chr11,116238460,116239330,Qrich2
chr11,116220290,116220550,Prpsap1
chr11,116220620,116221120,Prpsap1
chr11,116221710,116223590,Prpsap1
chr11,116223680,116225230,Prpsap1
chr11,116220290,116220550,Sphk1
chr11,116220620,116221120,Sphk1
chr11,116221710,116223590,Sphk1
chr11,116223680,116225230,Sphk1
chr11,116230230,116232340,Sphk1
chr11,116221710,116223590,Aanat
chr11,116223680,116225230,Aanat
chr11,116230230,116232340,Aanat
chr11,117193950,117194750,Sec14l1
chr11,117201800,117203370,Sec14l1
chr11,117178080,117179660,Sec14l1
chr11,117193950,117194750,Gm11745
chr11,117201800,117203370,Gm11745
chr11,117178080,117179660,Gm11745
chr11,117180200,117180530,Sept9
chr11,117193950,117194750,Sept9
chr11,117194760,117196850,Sept9
chr11,117201800,117203370,Sept9
chr11,117193950,117194750,Gm11733
chr11,117659110,117659730,Tmc8
chr11,117659760,117661650,Tmc8
chr11,117807100,117808730,Tmc8
chr11,117814650,117816980,Tmc8
chr11,117659110,117659730,Tmc6
chr11,117659760,117661650,Tmc6
chr11,117807100,117808730,Tmc6
chr11,117813360,117813790,Tmc6
chr11,117814650,117816980,Tmc6
chr11,117659760,117661650,6030468B19Rik
chr11,117813360,117813790,6030468B19Rik
chr11,117814650,117816980,6030468B19Rik
chr11,117659110,117659730,RP23-268N22.1
chr11,117659760,117661650,RP23-268N22.1
chr11,117659110,117659730,Syngr2
chr11,117659760,117661650,Syngr2
chr11,117807100,117808730,Syngr2
chr11,117813360,117813790,Syngr2
chr11,117814650,117816980,Syngr2
chr11,117659110,117659730,Afmid
chr11,117813360,117813790,Afmid
chr11,117814650,117816980,Afmid
chr11,117659110,117659730,Tk1
chr11,117659760,117661650,Tk1
chr11,117807100,117808730,Tk1
chr11,117813360,117813790,Tk1
chr11,117814650,117816980,Tk1
chr11,117659110,117659730,Birc5
chr11,117659760,117661650,Birc5
chr11,117807100,117808730,Birc5
chr11,117813360,117813790,Birc5
chr11,117814650,117816980,Birc5
chr11,117659760,117661650,Cldn27
chr11,117807100,117808730,Cldn27
chr11,117659110,117659730,Tha1
chr11,117659760,117661650,Tha1
chr11,117813360,117813790,Tha1
chr11,117814650,117816980,Tha1
chr11,117659110,117659730,Socs3
chr11,117659760,117661650,Socs3
chr11,117807100,117808730,Socs3
chr11,117813360,117813790,Socs3
chr11,117814650,117816980,Socs3
chr11,117659110,117659730,Pgs1
chr11,117807100,117808730,Pgs1
chr11,117813360,117813790,Pgs1
chr11,117814650,117816980,Pgs1
chr11,117814650,117816980,Dnahc17
chr11,117807100,117808730,Gm11737
chr11,117813360,117813790,Gm11737
chr11,117814650,117816980,Gm11737
chr11,118105290,118105640,Gm11737
chr11,118105290,118105640,Cyth1
chr11,118105290,118105640,Usp36
